2025-02-13 15:06:34,191 [main] INFO org.utils.LogUtils - Driver initialized for test: signUPIntoApplication_using_Registration
2025-02-13 15:07:10,925 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 15:28:54,052 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 15:29:06,335 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_Direct_Search
2025-02-13 15:29:20,136 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 15:29:20,172 [main] INFO org.utils.LogUtils - Login test passed successfully.
2025-02-13 15:29:20,451 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_01_Direct_Search
2025-02-13 15:29:29,250 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_signUPIntoApplication_using_Registration
2025-02-13 15:30:07,698 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 15:32:17,395 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_01_signUPIntoApplication_using_Registration
2025-02-13 15:32:24,961 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_loginIntoApplication_using_Credintails
2025-02-13 15:33:03,250 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 15:36:57,589 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_01_loginIntoApplication_using_Credintails
2025-02-13 16:22:22,456 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 16:22:33,940 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_Direct_Search
2025-02-13 16:23:08,118 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:23:08,165 [main] INFO org.utils.LogUtils - Login test passed successfully.
2025-02-13 16:23:08,480 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_01_Direct_Search
2025-02-13 16:23:17,392 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_signUPIntoApplication_using_Registration
2025-02-13 16:23:30,041 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:25:46,226 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_01_signUPIntoApplication_using_Registration
2025-02-13 16:25:52,938 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_01_loginIntoApplication_using_Credintails
2025-02-13 16:26:30,891 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:30:37,627 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 16:30:47,956 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_Direct_Search
2025-02-13 16:31:30,150 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:31:30,153 [main] INFO org.utils.LogUtils - Direct_Search. 
2025-02-13 16:31:30,465 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_Direct_Search
2025-02-13 16:31:39,347 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:32:04,576 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:32:04,580 [main] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-13 16:32:05,076 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:32:11,980 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:32:46,754 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
